  2.5086719e+000 -4.0361237e+000
  3.6577453e+000 -2.2336495e+000
  4.4360830e+000  7.8598695e-001
  1.4649670e+000 -2.4170451e+000
  4.7528445e+000  1.6132330e+000
  4.2830509e+000  2.1474584e+000
  3.0936424e+000 -2.6103541e+000
  4.5800988e+000 -1.5149215e+000
  3.2447837e+000  3.1867973e-002
  1.9797456e+000 -2.0376622e+000
  4.1278407e+000 -7.4083684e-002
  5.2324687e+000 -8.3729085e-001
  2.2257529e+000 -3.3581837e+000
  1.9985427e+000 -9.8217521e-001
  4.1383263e+000  2.7704568e+000
  2.9760484e+000 -1.6543352e+000
  1.6361677e+000 -5.9756857e-002
  4.2363162e+000  2.4997762e+000
  2.8459247e+000  8.4174486e-001
  2.2047934e+000  1.1434715e+000
  2.4184274e+000 -8.0760230e-001
  2.5023360e+000 -4.3570871e+000
  3.9374280e+000 -1.7600507e+000
  1.8442726e+000 -2.2078945e+000
  3.4692239e+000 -3.2860878e+000
  4.0044114e+000 -1.1573542e+000
  2.1401574e+000  6.4868382e-001
  3.3343865e+000 -2.1631213e+000
  1.3465308e+000 -1.9507072e+000
  3.6968786e+000  7.3103929e-002
  1.8777906e+000  1.4846257e+000
  3.8063633e+000 -8.1650906e-001
  3.4335651e+000  5.2981817e-001
  2.5886000e+000 -3.5862187e+000
  1.5201318e+000 -3.7917219e+000
  4.3315868e+000  6.6384474e-001
  3.1527028e+000  8.3316862e-002
  4.6772992e+000 -5.2365822e-001
  3.0085651e+000 -4.8955199e-001
  1.2216148e+000 -3.6558463e+000
  4.6900666e+000  1.4046693e+000
  2.7086113e+000 -2.5205354e+000
  3.9244002e+000  2.0015913e-001
  2.2777597e+000 -9.3180872e-001
  3.6118346e+000  2.1159820e+000
  3.8349885e+000 -2.3656716e+000
  4.0130861e+000  2.0229512e-001
  3.4990489e+000 -3.7653173e+000
  2.9591891e+000 -8.0015975e-001
  3.1444777e+000  5.5324826e-001
  3.3023450e+000 -2.7143022e+000
  2.2615383e+000 -1.9668054e+000
  3.5504232e+000  1.6924315e+000
  1.9355256e+000  1.1835326e+000
  1.0946222e+000 -2.5205461e+000
  3.1665657e+000  1.8568167e+000
  3.1977318e+000 -1.1324465e+000
  3.2207363e+000 -2.4253607e+000
  4.7728439e+000  2.2793170e-001
  4.2328825e+000 -3.2079339e+000
  4.8637930e+000 -1.0235149e+000
  3.2203506e+000 -1.9624412e+000
  3.9086355e+000  2.2536090e+000
  2.4088298e+000 -1.0649863e+000
  2.7690201e+000  2.5621903e+000
  1.2522305e+000 -1.5822718e+000
  3.0698322e+000 -2.9590744e-001
  3.9269809e+000 -6.6852452e-001
  1.9418240e+000 -3.4807620e+000
  2.7775154e+000 -8.6734162e-001
  2.2759186e+000 -2.2687393e+000
  2.1915917e+000 -4.5012193e+000
  3.9023935e+000  6.6580976e-001
  3.0672671e+000 -1.2486199e+000
  3.7395932e+000  7.1924891e-002
  3.3967753e+000 -1.6364811e+000
  3.9357915e+000  1.0049853e+000
  7.4279603e-001 -3.9029006e+000
  1.9778771e+000 -1.1655316e+000
  2.8281152e+000  8.7307494e-002
  3.3479121e+000 -9.5144196e-001
  4.1484325e+000 -1.7683174e+000
  2.3603763e+000 -1.0742646e+000
  2.3950526e+000  4.9056961e-001
  2.7148450e+000 -5.2205334e+000
  3.6952205e+000 -2.3484919e-001
  3.1064348e+000 -6.5614299e-001
  4.1257017e+000  5.4203652e-001
  2.2280681e+000 -2.3116700e+000
  3.4111336e+000 -5.1196715e-002
  3.3871884e+000 -1.7059101e+000
  1.3559922e+000 -1.8472387e+000
  3.2963888e+000  1.3416840e+000
  4.7396937e+000  2.2537229e-001
  1.8022148e+000 -3.9364743e+000
  2.3629187e+000 -1.6991479e+000
  1.9832421e+000 -1.0176952e+000
  4.1290680e+000 -5.9207503e-001
  2.4434859e+000  1.5999658e+000
  3.7513580e+000 -1.2075904e+000
  1.3552402e+000 -3.0949878e+000
  1.1774478e+000  5.2918495e-001
  3.9973558e+000  3.4530172e-001
  3.5933063e+000  4.5588331e-001
  3.2800742e+000  1.6686528e+000
  3.9670676e+000 -1.4273184e+000
  3.0675910e+000 -1.2863220e+000
  3.1399052e+000  7.0572810e-001
  2.1251077e+000 -3.1602157e+000
  3.0095056e+000 -5.5455497e-001
  1.8996827e+000 -4.0128257e+000
  2.1093002e+000 -7.7896638e-001
  2.5227680e+000  2.7162451e+000
  3.1387354e+000 -1.1869481e+000
  4.6028349e+000 -4.5509926e-001
  3.3775300e+000  2.3468438e+000
  3.4061449e+000 -2.3944751e+000
  3.5432794e+000 -1.2556810e+000
  4.2036678e+000 -9.7171506e-002
  3.5804189e+000  5.7697544e-001
  3.0636724e+000 -2.9453105e+000
  2.5669573e+000 -3.1203976e+000
  3.5972201e+000  3.5824769e-002
  1.3164828e+000 -2.6935156e+000
  3.0417329e+000 -4.0387845e+000
  3.9432444e+000 -3.4048140e+000
  2.7720482e+000 -4.3573991e+000
  3.5768192e+000 -5.0223280e-001
  3.1724303e+000 -3.1449131e-002
  3.5850283e+000  6.9077931e-001
  2.5065327e+000 -3.3414294e+000
  4.6712621e+000 -3.3489198e+000
  3.3966109e+000  4.0286687e-001
  3.1410097e+000 -1.0415430e+000
  1.8094014e+000 -1.9850091e+000
  2.8068513e+000 -1.8989035e+000
  1.5543942e+000 -2.7275908e+000
  2.7114125e+000  2.2551044e+000
  1.7708596e+000 -2.2653235e+000
  2.9360342e+000 -1.1488202e-001
  3.1522069e+000 -4.8582890e+000
  2.5154539e+000 -4.1139788e+000
  4.6328978e+000 -1.1265681e+000
  4.3688955e+000  3.6419204e-001
  4.4139008e+000  7.9405120e-001
  3.5907286e+000  4.0730963e+000
  3.7800021e+000 -3.5972438e+000
  2.3427558e+000 -4.6935403e+000
  3.1318143e+000 -1.4099619e+000
  1.8775828e+000 -3.4916154e+000
  3.2398464e+000 -2.7118808e+000
  4.1421561e+000  1.6604083e+000
  1.8991334e+000 -2.6628073e+000
  2.7911175e+000 -3.0829166e-001
  1.5339186e+000 -1.7999437e+000
  3.6062810e+000 -3.4490239e+000
  4.2308294e+000  1.3885104e+000
  4.1434517e+000 -5.5505495e-001
  1.9743343e+000 -3.0342828e+000
